Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,MSFT,NVDA,VFV.TO,AAPL,MSFT,NVDA,VFV.TO,AAPL,MSFT,NVDA,VFV.TO,AAPL,MSFT,NVDA,VFV.TO,AAPL,MSFT,NVDA,VFV.TO
Date,,,,,,,,,,,,,,,,,,,,
2025-05-07,195.05029296875,428.3218688964844,116.7655258178711,136.58538818359375,198.2207944248892,433.0365119798482,117.38396890879066,137.0103264202243,192.0686324392914,426.10783898687293,111.99755142427854,134.93500527918405,197.9524407308952,428.8061738000786,112.7656187028628,135.87385036834718,68536700.0,23295300.0,206758800.0,275600.0
2025-05-08,196.28271484375,433.0859680175781,117.07474517822266,138.19619750976562,198.82706269335065,438.5221520354275,118.38144728921775,139.58962678380203,193.48988012199126,430.60508165893515,115.55856464909375,137.1980753415326,196.51130456752412,432.8487322038109,117.95252869863282,137.9491362234226,50478900.0,23491300.0,198428100.0,325400.0
2025-05-09,197.3163604736328,433.63946533203125,116.3565673828125,138.24563598632812,199.3140676367793,435.6261229679929,117.93259470484641,138.91765063927392,196.33240700583877,430.8225275981773,114.92018728068513,137.9096361995686,197.78348851905432,434.89471877509555,117.05480348234514,138.79905094791482,36453900.0,15324200.0,132972200.0,280100.0
2025-05-12,209.77613830566406,444.0472717285156,122.69058227539062,143.37460327148438,210.25384054136518,444.15598092637396,122.69058227539062,143.45366469031325,205.75557652693038,434.6772567640601,119.9774234659773,142.01082018567797,209.95528044040137,440.7657862582039,121.66317455201767,143.3449571243515,63775800.0,22821900.0,225023300.0,570400.0
2025-05-13,211.9058380126953,443.9287109375,129.60313415527344,143.78965759277344,212.3735786127325,445.4409573721911,130.88989748886456,144.6988412470595,207.99474788922345,440.19254074927665,124.1568781333485,143.41411964099893,209.4178625594749,442.5844751269483,124.66559728217729,143.62165774051195,51909300.0,23618800.0,330430100.0,356400.0
2025-05-14,211.3087158203125,447.6846008300781,134.99954223632812,144.39251708984375,212.9109724892217,448.6334536340928,135.099296769805,144.62970138338002,209.56713314477625,442.940306646518,131.34874548490453,143.8885174304336,211.40822571910564,442.940306646518,132.8649261154048,144.21462509983502,49325800.0,19902800.0,281180800.0,309900.0
2025-05-15,210.43296813964844,448.6946105957031,134.49081420898438,144.75816345214844,211.93571508448807,451.7246558325709,135.9571173935552,145.27205521665076,208.53215118256114,446.0210270484144,132.32627503661865,144.01697949696145,209.9353730316401,446.3576953837484,133.9521641466833,144.12568708023258,45029500.0,21992300.0,226632600.0,231400.0
2025-05-16,210.24388122558594,449.82342529296875,135.0593719482422,146.11204528808594,211.54759317457453,449.91254071320964,136.00699423634137,146.1317993330661,208.76105751069144,444.3376746324017,133.12426513669956,144.82732363146255,211.33859654598928,447.6251542704443,135.87731640314823,145.08426193101775,54737900.0,23849800.0,226542500.0,228400.0
2025-05-19,207.7758026123047,454.37841796875,135.22897338867188,,208.47243269467637,455.0913715701619,135.5282065455698,,203.2775387890809,446.3874026485213,132.05696494191162,,206.90999202317107,446.46663650360125,132.05696494191162,,46140500.0,21336500.0,193154600.0,
2025-05-20,205.86505126953125,453.685302734375,134.04197692871094,145.06451416015625,207.4673081447902,453.85362179890075,134.24147079199417,145.6574673441649,204.04385132917625,449.87298168888566,132.28639440284374,144.47157605557345,206.6711529249315,451.1305396548173,133.95219175288827,145.41040603073228,42496600.0,15441800.0,161514200.0,317400.0
2025-05-21,201.1179656982422,448.1401062011719,131.4684600830078,142.1788330078125,206.04415370597744,453.2991005803846,137.05436414816955,144.15532342045208,199.74461367242378,447.38753565613104,130.26149714159004,141.71435655448818,204.18315305948536,450.12052955644793,132.72528507307794,143.36473931893636,59211800.0,19216900.0,270608700.0,348100.0
2025-05-22,200.3914794921875,450.40765380859375,132.49586486816406,142.0997772216797,201.77479312617928,455.74490907390424,133.91229099864714,143.00897611747388,198.73946027881726,449.4570590917957,131.21908595560456,141.8823771407319,199.74461200022,450.4967994491365,131.8973680939745,142.23813095287866,46742400.0,18025600.0,187344000.0,217000.0
2025-05-23,194.33079528808594,445.7734680175781,130.95970153808594,139.7477569580078,196.74910019358438,449.2491205375805,132.3462040479136,140.3308180053059,192.5295034494263,444.51591011589574,128.83507041838283,139.52044970546112,192.7384848883374,445.5754438212613,129.67295354222074,139.9256338553835,78432900.0,16883500.0,198821300.0,362400.0
2025-05-26,,,,141.8922576904297,,,,142.0800267044568,,,,140.99295087557678,,,,140.99295087557678,,,,109000.0
2025-05-27,199.2470245361328,456.18060302734375,135.1591339111328,143.572265625,199.77447409530296,456.4380677238799,135.31873506532702,143.60191177550817,196.48038197740732,451.65532857824905,132.9746406768617,141.48706758918146,197.34620772495165,452.0118204825961,133.81252390577552,141.9317749262294,56288500.0,20974300.0,192953600.0,172800.0
2025-05-28,199.45602416992188,452.8831787109375,134.4708709716797,143.04847717285156,201.75491117265972,457.9926743719098,136.904735369061,144.19484509948146,198.93852099816252,452.45739496057166,134.45091702175245,142.80141589966874,199.6252046868552,456.7054113344306,135.68780317037033,143.83907626292125,45339700.0,17086300.0,304021100.0,154300.0
2025-05-29,198.98826599121094,454.1902770996094,138.83985900878906,143.27578735351562,202.8297005493605,457.2005290082406,143.12904506361895,143.85886349197028,197.55518975609246,450.8532686393741,137.56308016740775,142.3666035633109,202.60081106845576,457.0321797296883,141.8921589021039,143.85886349197028,51396800.0,13974800.0,369241900.0,181800.0
2025-05-30,199.8839569091797,455.85382080078125,134.7900848388672,142.2578887939453,200.98861863398105,457.16090743162863,139.26878048564038,142.93978037197996,195.8335255231089,451.081023612945,132.5856374053386,141.17082815774583,198.41106448584634,455.22010105843367,138.37105052724368,142.7124882057766,70819900.0,34770500.0,333170900.0,191700.0
2025-06-02,200.7298583984375,457.4480895996094,137.03440856933594,142.8014373779297,201.15779807678393,457.5867035205711,137.7725372671851,142.85085265588333,199.15745607510846,452.41782757710985,135.05937854437917,140.97317764962537,199.31669015009302,452.6653804963421,135.14916370580715,141.64519225505816,35423300.0,16626500.0,197663100.0,171000.0
2025-06-03,202.29229736328125,458.43829345703125,140.86474609375,143.82920837402344,202.78989241693247,459.5968543955761,141.64278269656361,144.06639266480005,199.99341064507593,456.3489311405408,137.60296789247522,142.9002704971901,200.38153417950807,456.9529759669727,138.43088175862894,142.92002454518536,46381600.0,15743800.0,225578800.0,156700.0
2025-06-04,201.84446716308594,459.3294677734375,141.56298828125,143.43392944335938,205.24801554678163,461.1316602074749,142.03180718032695,144.06640586395093,201.1279290627925,458.48778183720145,139.18897047063936,143.2165142600847,201.9340306292736,459.4582001214203,141.83231333868676,143.76992924317392,43604000.0,14162700.0,167120800.0,143000.0
2025-06-05,199.66502380371094,463.1021423339844,139.63784790039062,142.3765106201172,203.76520275563243,465.0528603462912,143.63775490128222,144.01698639244594,199.18732155240895,459.48787612751937,138.48076233301106,142.1195571858501,202.5212149488215,460.408765640122,141.8123566062966,143.49321757872335,55126100.0,20131700.0,231397900.0,210400.0
2025-06-06,202.9391632080078,465.7757263183594,141.36349487304688,144.30357360839844,204.71060036976428,468.70674412433226,142.9095987862069,144.58028106817318,201.0781625818177,464.1913817517478,141.15401644541944,143.78968186334868,202.023590138985,465.4885564998141,142.1515008770834,143.98732789469838,46607700.0,15285600.0,153986200.0,253000.0
2025-06-09,200.48106384277344,468.1225280761719,142.2711944580078,144.2838134765625,205.0091823144686,468.79586470326865,144.6352274429253,144.66922853952147,199.05794913802782,464.032949384032,141.58292783698045,144.1256906098546,203.40692547634254,465.1023948212888,142.82978324597119,144.38264403811158,72862600.0,16469900.0,185114500.0,188500.0
2025-06-10,201.69517517089844,466.3104553222656,143.5978546142578,145.01510620117188,203.36710243054736,468.1720277278758,143.92701105784593,145.2621675013841,199.60528507808198,462.38919566775553,141.17395971410352,144.16521472526475,199.63513956616538,466.5778015728124,142.3310452201821,144.45179919856395,54672600.0,15375900.0,155881900.0,184300.0
2025-06-11,197.8238983154297,467.9938049316406,142.4805908203125,144.60003662109375,203.51638723180633,470.81591405576256,144.6353103750697,145.410389797385,197.45568281643992,465.0627870357861,141.52293261104455,144.0960219471259,202.5211970741936,465.41924870930376,144.25623511410478,145.32145135354037,60989900.0,16399200.0,167694000.0,227400.0
2025-06-12,198.2418670654297,474.1826477050781,144.64527893066406,144.4023895263672,198.71955406677787,475.7174938929388,144.64527893066406,144.4814509550342,196.410720905765,468.88500933710617,141.50299102868564,143.5920362715252,198.12244911144163,470.37032681118086,141.62269259555393,143.7896823034799,43904600.0,18950600.0,162365000.0,122600.0
2025-06-13,195.50509643554688,470.3109436035156,141.62271118164062,142.56423950195312,199.4062398916536,474.48963821321644,143.2287733742275,143.78966891303494,194.758703844025,468.1324959807857,140.50545582034982,142.39623963646537,198.7693188209708,471.7467626653197,142.13145812905782,143.7303766169127,51447300.0,16814500.0,180820600.0,287300.0
2025-06-16,197.46563720703125,474.45001220703125,144.33604431152344,143.8885040283203,197.73434281232372,475.98482813726486,145.82238955213242,144.0960270713375,195.61458283187793,470.3505215770748,142.84968384945327,142.96942817097005,196.3510290449251,470.5584575569121,142.9993260342438,143.17696629341197,43020700.0,15626100.0,183133700.0,184600.0
2025-06-17,194.69898986816406,473.36077880859375,143.76742553710938,143.43392944335938,197.43576263348734,474.0539088222925,144.8647406282524,143.8193445265413,194.27106541566712,469.4395189734987,143.42826095310537,143.15722195181476,196.2514839890114,470.7466055851971,144.13653073401778,143.4042832892244,38856200.0,15414100.0,139108000.0,154900.0
2025-06-18,195.6344757080078,475.5392150878906,145.1240997314453,143.93789672851562,196.6197193940347,476.29178558337986,145.2936820241915,144.7087267212899,194.13174409281177,469.81579317674493,142.7698725249477,143.49318943721107,194.9975546383106,473.3211507460615,143.6576946584193,143.72048159420248,45394700.0,17526500.0,161494100.0,169900.0
2025-06-19,,,,143.40426635742188,,,,143.7896813950977,,,,142.81131318587805,,,,143.6414506419245,,,,143900.0
2025-06-20,200.03321838378906,472.72705078125,143.4980926513672,144.02687072753906,200.72984844555882,478.72773115460745,145.84233449814036,145.0546391708879,195.9131318065836,472.2022397987241,142.30101614416546,143.56239424541644,197.28649906078425,477.50979012623617,145.09416929186932,144.71863939896866,96813500.0,37576200.0,242956200.0,201700.0
2025-06-23,200.5308380126953,481.24285888671875,143.8173065185547,145.37086486816406,201.3269932602472,482.97572926336846,144.42581484809375,145.45980331093287,198.00306142602122,467.8849134818946,141.68254233682853,143.87860506884218,200.6602176062245,473.52910172023695,142.1513937655616,144.412265884303,55814300.0,24864000.0,154308900.0,302100.0
2025-06-24,199.3365936279297,485.3125915527344,147.53819274902344,146.9322967529297,202.46149014710028,487.0355802812341,147.59805875973223,147.10031171557716,199.23706853700068,482.03499358247046,145.14406985038545,145.93417447752134,201.61557243039425,484.16397269221426,145.20392063963206,146.18123579039303,54064000.0,22305600.0,187566100.0,226700.0
2025-06-25,200.5905303955078,487.45147705078125,153.9324951171875,146.90264892578125,202.690382284235,489.71907018583636,154.0721520137232,147.5153712287223,199.65504919597097,484.59969288856837,148.8948463426075,146.784064322372,200.48105886821313,487.2237477118272,148.90483162044157,147.2485407916258,39525700.0,17495100.0,269146500.0,187100.0
2025-06-26,200.03321838378906,492.58074951171875,154.64076232910156,147.1694793701172,201.66532960796235,493.16497070218156,156.33660039378947,147.24854079886913,198.50063224789568,487.9861533971619,153.6232534017049,146.38877226525838,200.4611428555203,488.1545026576009,155.59840525486092,146.74454115492932,50799100.0,21578900.0,198145700.0,190200.0
2025-06-27,200.11282348632812,491.0856018066406,157.3640899658203,148.5332794189453,202.2425296541318,494.4126986738237,158.32174817747665,148.9285715279676,199.03801637565215,488.204082081207,154.880175871103,147.42643437071362,200.91892502298623,492.67982816744995,155.65826650868465,147.5252649376829,73188600.0,34539200.0,263234500.0,272400.0
2025-06-30,204.18316650390625,492.54119873046875,157.603515625,148.4728240966797,206.39248990855162,495.85841392483957,158.2718747820143,148.81956724963305,198.3015889216639,490.4815414994746,155.57848281781088,147.83879113546584,201.03836190454115,492.17482524139086,158.01250107649778,148.60161700204034,91912800.0,28369000.0,194580300.0,298600.0
2025-07-01,206.8204345703125,487.2336120605469,152.92498779296875,,209.17903048404247,493.1748817381986,156.81544119896878,,205.14850713857425,486.1741086010328,151.1194180014287,,205.6759567295316,491.61036068604886,155.9076636637482,,78788900.0,19945400.0,213143600.0,
2025-07-02,211.41819763183594,486.2830505371094,156.86532592773438,148.60162353515625,212.3138626915596,488.66946431331223,157.2144758260153,148.89882980553435,207.13887695509675,483.9164603345879,152.5957971297394,148.32423504721373,207.90517762155153,485.1938116448169,152.60576718743292,148.32423504721373,67941800.0,16319600.0,171224100.0,172600.0
2025-07-03,212.5228729248047,493.9571838378906,158.9501953125,149.7408905029297,213.61757304735917,495.2345653483035,160.58618269349765,149.83006296198806,210.79123648824356,488.6100468852986,157.3840439934681,149.03751797877544,211.12959751601144,488.9764203666982,157.98256705200242,149.03751797877544,34955800.0,13984800.0,143716100.0,218000.0
2025-07-04,,,,149.3644561767578,,,,149.78053892745126,,,,149.09696900969075,,,,149.40407662687835,,,,161100.0
2025-07-07,208.94015502929688,492.84814453125,157.85289001464844,149.57247924804688,215.18994753990862,493.86806132382594,158.92026447090194,150.04801531456633,207.79569250723537,490.38252718836065,156.95508262544374,149.04742140156947,211.65701970580338,492.51147619590915,157.81297934590498,149.8102472813066,50229000.0,13981600.0,140139000.0,206500.0
2025-07-08,208.99989318847656,491.7589111328125,159.6085968017578,149.66165161132812,210.41306148236814,493.3234624825612,159.8280598400772,150.00837965350135,207.44739887083225,489.27347018920887,158.00253468758166,149.48332180736435,209.08947184941582,492.37283752871576,158.9402376292259,149.64183382943472,42848900.0,11846600.0,138133000.0,158500.0
2025-07-09,210.12445068359375,498.5815124511719,162.48153686523438,150.55323791503906,210.31353924447487,501.81949389446856,164.01776272716893,150.78108947264576,206.22330706177223,494.8483949293652,160.76574343834326,149.98854457025325,208.52219391164948,495.40291107466015,160.82559421950873,150.13715524250375,48749400.0,18659500.0,183656400.0,184400.0
2025-07-10,211.38833618164062,496.5713806152344,163.6985626220703,150.7711944580078,212.45318170934252,499.50239882384955,164.0975779997467,151.12783892320002,209.01977884626095,492.87788004768845,161.214648514871,150.4838895495416,209.49746585002458,498.125990037999,163.91802564623063,150.82073135083343,44443600.0,16492100.0,167704100.0,149800.0
2025-07-11,210.14434814453125,498.3933410644531,164.5165557861328,150.4938201904297,211.1096837700706,500.08659454551145,167.4792915182188,150.72167177907042,208.85059795908091,492.9273533491097,163.07010595303956,149.98856499911224,209.55718962168862,493.59080845907414,163.319494380175,150.2659534852502,39765800.0,16459500.0,193633300.0,183100.0
2025-07-14,207.61654663085938,498.09625244140625,163.66864013671875,150.90989685058594,209.8955403849565,499.0369655948213,165.08516454052796,151.01887197408175,206.54173953773955,496.1257409313552,161.62365204151925,150.15698743513917,208.92024318716173,496.6109349689791,164.96544774793,150.59287281258426,38840100.0,12058800.0,136975800.0,178800.0
2025-07-15,208.10421752929688,500.8688659667969,170.2824249267578,150.54335021972656,210.87084499335577,503.3245715280963,171.9782632858091,151.4151360864417,207.9151289669034,497.8685258646023,168.7860942767486,150.54335021972656,208.21368905566166,498.0962552049,170.771231752154,151.37551564017477,42296300.0,14927200.0,230627400.0,163500.0
2025-07-16,209.14918518066406,500.6708068847656,170.95077514648438,150.5829620361328,211.37840160704656,501.7600457375481,171.32985042878116,151.09811850730787,207.63649175890595,496.9773367906475,168.4868162544787,149.2158224119339,209.28851120731298,500.2351113436526,170.64153593048928,151.0089460543761,47490500.0,15154400.0,158831500.0,251600.0
2025-07-17,209.0098419189453,506.6913146972656,172.5767822265625,152.0987091064453,210.78127919114968,508.34495123446135,173.7339481189201,152.30675802416076,208.58190225319882,500.67081092720053,170.4120926228971,151.28636145047568,209.5571995447156,500.7302212088446,171.59918390717252,151.37551879383727,48068100.0,17503100.0,160841100.0,152900.0
2025-07-18,210.16424560546875,505.05743408203125,171.98822021484375,151.870849609375,210.77131219576944,509.6025320949179,173.82371518980958,152.1185189612766,208.69136845628208,502.4630844244223,170.8410244393951,151.57364336378555,209.85573909301036,509.4440643876484,173.21520688358655,152.1185189612766,48974600.0,21209700.0,146456400.0,209800.0
2025-07-21,211.45799255371094,505.0673522949219,170.96075439453125,151.63308715820312,214.74212298846783,507.0775109565722,172.9558617527255,152.52470592771547,210.61209006251647,500.6014880788464,170.58167912560677,151.60336804420652,211.07983063398711,501.75013722027745,172.32739806402674,151.8807565192002,51377400.0,14066800.0,123126100.0,187100.0
2025-07-22,213.36878967285156,500.32421875,166.6213836669922,150.8207244873047,213.9161473632002,506.19619667447284,170.97071815657463,151.75194849397664,211.20922859038384,500.32421875,164.17738028748298,150.4640800383426,212.1148553884699,505.968437121084,170.9208374301641,151.75194849397664,46404100.0,13868600.0,193114300.0,208400.0
2025-07-23,213.11997985839844,500.9183654785156,170.36221313476562,151.940185546875,214.11517007989065,501.82937349813983,170.84103463039327,151.940185546875,211.38835859165647,495.7989881406536,167.55908978070133,151.15755706479095,213.96589762082587,501.78975657062705,169.1152710575868,151.50428507926878,46989300.0,16396600.0,154082200.0,165300.0
2025-07-24,212.73184204101562,505.8793640136719,173.31497192382812,152.58413696289062,214.65256693634578,508.6420329312165,173.4047480967394,152.92096364999946,212.50295255730364,502.33438916388565,170.88093864849802,152.17795560203365,212.87116805528336,503.79000158856684,172.01814916975516,152.4157236193362,46022600.0,16107000.0,128984600.0,174000.0
2025-07-25,212.8512725830078,508.6816711425781,173.07554626464844,153.9215545654297,214.2047317845148,513.216797186473,174.29256285091202,154.08006658951427,212.37357038101962,505.3644257046499,172.5368740284716,153.0794877809903,213.6673206036272,507.4537578741833,173.1852777673922,153.0794877809903,40268800.0,19125700.0,122316800.0,202100.0
2025-07-28,213.0204620361328,507.48345947265625,176.31761169433594,154.22865295410156,213.81661722083774,509.9589885432546,176.56700011257405,154.3772636365082,212.03521828670327,505.12675096242896,173.54441370124516,153.85220581505448,213.00055398053098,509.0480107678364,173.594294429185,154.35744585554642,37858000.0,14308000.0,140023500.0,179400.0
2025-07-29,210.2538299560547,507.55279541015625,175.0806427001953,154.28810119628906,213.7767964509494,512.5533521818816,178.9411858321479,154.97165589322566,209.80599741985404,506.5526719682665,174.5918511336965,153.98097850941716,213.14982178903043,510.4838436674275,177.52466141853475,154.93203544914968,51411700.0,16469200.0,154077500.0,186000.0
2025-07-30,208.0445098876953,508.2162170410156,178.83145141601562,154.7537384033203,211.36844143995228,510.89971236727115,179.4499298230835,155.14010202235312,206.72090512781878,504.4534248625209,175.60934208925488,153.8918387019864,210.88079278566187,510.12731827097724,176.07819353379378,154.79335885190926,45512500.0,26380400.0,174312200.0,214800.0
2025-07-31,206.57164001464844,528.2779541015625,177.43487548828125,154.45651245117188,208.83071086700429,550.0131135040644,182.85160010862035,156.20009918116926,206.1636083824018,526.6936395202101,175.49961883405416,154.070148881367,207.4872131893059,549.7952354974353,182.45256948733228,155.93261205852372,80698400.0,51617300.0,221685400.0,281900.0
2025-08-01,201.40660095214844,518.9798583984375,173.29502868652344,151.30615234375,212.5527283441607,530.5554360086387,176.1081221843386,152.1284163849223,200.530828701964,515.7616702567567,170.47194991004753,150.4343665266998,209.8557561748323,529.7632787074629,173.6641186818972,152.02935771662922,104434500.0,28977600.0,204529000.0,604700.0
2025-08-04,202.37191772460938,530.39697265625,179.5596466064453,,206.88012777005082,532.981410508703,179.75915428060495,,200.70993685491413,522.960473635689,174.09305718288007,,203.5263267271778,523.0991177691142,174.7314908730668,,75109300.0,25349000.0,148174600.0,
2025-08-05,201.94398498535156,522.584228515625,177.82391357421875,152.49496459960938,204.35234334482283,532.0407382325785,179.81902093485988,153.70359223434502,201.18764593221573,522.0792108748774,175.46968627980374,152.40580726176924,202.42167200915333,531.9219176627233,179.18058718831315,153.60453356447957,44155100.0,19171600.0,156407600.0,248500.0
2025-08-06,212.2243194580078,519.8016967773438,178.9810791015625,153.24789428710938,214.34407953630614,526.4955370830186,179.4599006050506,153.50546497732844,204.60115854716602,518.9006307843745,175.81883576850015,152.29683730165644,204.64097466073486,525.70337986457,175.898641889325,152.49496976463556,108483100.0,21355700.0,137192300.0,203000.0
2025-08-07,218.9716796875,515.7418823242188,180.32778930664062,153.1785430908203,219.78774287041324,522.9209170643583,183.43018196887525,154.33763389794484,215.5382768294147,512.4840471895837,178.3626072705472,152.59404702096523,217.8272171299369,521.6435053063135,181.12583532286254,154.0008071915746,90224800.0,16079100.0,151878400.0,218000.0
2025-08-08,228.2468719482422,516.9300537109375,182.2530517578125,154.47633361816406,229.88892965735022,519.524403327164,182.85159004607542,154.56550608075185,218.19544514014734,514.3257923084495,179.95867528141937,153.63426682235922,219.76784743364436,517.4845698020915,181.10587113034643,153.63426682235922,113854000.0,15531000.0,123396700.0,180900.0
2025-08-11,226.34388732910156,516.6627807617188,181.6146240234375,154.47633361816406,228.71513292468896,522.4258201385037,183.39026839012567,155.25897729980844,223.9327956372812,514.6327984158801,179.80905426349312,154.24848202830378,227.08116933177635,517.1875615378566,181.6046539661726,154.80325900354904,61806100.0,20194400.0,138323200.0,202900.0
2025-08-12,228.80479431152344,524.0595703125,182.71192932128906,156.14065551757812,229.95057099439725,525.7825288027884,184.02869221788941,156.14065551757812,226.23430307406312,517.5836082950698,179.0209838780724,154.743796845975,227.17083074525974,518.6233183732385,182.51242163652668,155.2292341825245,55626200.0,18667000.0,145485700.0,200600.0
2025-08-13,232.47125244140625,515.484375,181.145751953125,156.4576873779297,234.1351043372746,527.4857348349631,183.51993435768304,156.7945292101673,229.58191650034667,514.2861971986356,178.91124166315015,156.02180198401632,230.2195756343437,526.9014833945702,182.17323092856017,156.52704205756467,69878500.0,19619200.0,179871700.0,206400.0
2025-08-14,231.92327880859375,517.3657836914062,181.57472229003906,157.1016387939453,234.25466305951576,520.8018496782777,182.57227595462552,157.1808948074406,230.0003892485326,515.0487221853349,179.02098734413144,156.33881289102453,233.1985666998313,517.445017549053,179.3102712094187,156.52704403350853,51916300.0,20269100.0,129554000.0,205700.0
2025-08-15,230.73764038085938,515.078369140625,180.008544921875,156.685546875,233.41774239633352,520.9503168823401,181.45499460438234,157.19078692530724,228.49592139875156,513.9990723038397,177.6044370814236,156.4279610671062,233.13877413921495,517.6529556536844,181.43505449173978,157.1610678115561,56038700.0,25213300.0,156602200.0,262300.0
2025-08-18,230.0402374267578,512.0383911132812,181.56472778320312,156.5963897705078,232.26202593201924,517.7024328589179,182.49246055927404,156.8341426808763,229.26310933608104,508.9885829187347,180.14820347806383,156.31898618084782,230.8472538899505,516.4844919382945,180.15818875593718,156.31898618084782,37476200.0,23760600.0,132008000.0,206100.0
2025-08-19,229.71144104003906,504.7801818847656,175.2103271484375,156.37844848632812,232.01293684851592,510.11740696385556,182.0535459787435,157.19079617086925,228.50590285589897,503.5721224631474,175.06070018553257,156.10105999731027,230.4287923573085,509.9589996924715,181.98370991508045,156.85396945085316,39402600.0,21481000.0,185229200.0,175000.0
2025-08-20,225.1781768798828,500.76983642578125,174.9709014892578,156.05149841308594,229.6217687789582,505.9981527246316,175.56943975883806,156.32888685822294,224.93906991665554,499.5023667236012,168.38705663117767,154.65463973944398,229.1335667246527,504.87920872605446,174.74146841521826,156.21991174645223,42263900.0,27723000.0,215142700.0,213700.0
2025-08-21,224.07228088378906,500.1251525878906,174.55194091796875,155.81375122070312,225.68632903786573,503.4875031078027,176.4672421817212,156.2793708407721,222.9564077521854,498.61756740599895,173.38480492387563,155.3184124858671,225.43724912794482,499.5796529563519,174.42226928848822,155.75431299116897,30621200.0,18443300.0,140040900.0,223800.0
2025-08-22,226.92173767089844,503.09075927734375,177.55458068847656,157.27003479003906,228.2468445109381,506.5621975190336,178.15310374912357,157.75547215039953,224.5803958248437,498.3100856343386,170.78118284108405,156.42795296659563,225.33759321802492,500.13506667774504,172.1877371490149,156.5270267516609,42477800.0,24324200.0,172789400.0,237900.0
2025-08-25,226.32395935058594,500.14495849609375,179.37013244628906,157.0223846435547,228.45608264282492,504.0428801746979,181.46500135257926,157.37902915024577,225.3973742361901,500.0060864475961,176.13806812642193,156.82425216573498,225.64645413109014,502.4956130920682,177.91371253514103,157.0223846435547,30983100.0,21638600.0,163012800.0,162300.0
2025-08-26,228.46604919433594,497.9430847167969,181.32533264160156,157.37901306152344,228.6453946309622,500.8590951140394,181.94381103857447,157.41863350642137,223.86305742355088,494.44189267773186,178.37256711704984,156.57656678263666,226.03502689374838,500.24412923099453,179.61950918930867,156.84405391444477,54575100.0,30835700.0,168688200.0,174100.0
2025-08-27,229.64170837402344,502.6047668457031,181.15573120117188,157.2205047607422,230.05018785299507,503.1502967625455,182.04355325393357,157.8446363775173,227.41990473660533,495.8205879159113,178.66184732021665,157.0818105255186,227.76862267507164,497.90345703690537,181.5347912004848,157.4087358906609,31259500.0,17277900.0,235518900.0,182400.0
2025-08-28,231.70408630371094,505.4810791015625,179.72923278808594,157.34930419921875,232.55096405412047,506.91922816363694,184.01871637210735,157.44836287618554,228.4959359400532,501.3748491905692,175.9784366795831,156.6062960975445,229.9704999102399,502.95187030654046,180.3776517699909,157.18089084349054,38074700.0,18015600.0,281787800.0,136500.0
2025-08-29,231.28562927246094,502.5551452636719,173.75389099121094,155.99208068847656,232.52107103838586,505.44140176386463,177.714180280125,157.29976708501553,230.51845893056873,500.3730863144936,172.72641192849127,155.8137508837212,231.65426265633033,504.5090702372647,177.67428483075477,157.29976708501553,39418400.0,20961600.0,243257900.0,215300.0
2025-09-02,228.8745574951172,500.9979553222656,170.36221313476562,155.62551879882812,230.00040359535532,501.87077891116434,171.9583050821389,155.6354352480277,226.13467838242784,492.75577163159113,166.81092453439402,154.30791596105053,228.4062860305561,496.3859077753076,169.58412249632292,155.04102272451323,44075600.0,18128000.0,231164900.0,288600.0
2025-09-03,237.59234619140625,501.22607421875,170.20260620117188,156.5369415283203,237.9709525201245,503.64616490840893,171.9882358353705,156.63601532189494,233.49747185558658,498.220801883355,168.46687251736884,155.75431297861937,236.33698891571112,499.6788070917271,170.64153226145447,156.21001614937023,66427800.0,16345100.0,164424900.0,195100.0
2025-09-04,238.8975067138672,503.82470703125,171.24008178710938,158.18148803710938,239.0170601981439,504.00323087503085,171.43958949445846,158.19138937099575,235.8687018920251,499.0440334241921,168.9955858311417,156.84408236851675,237.57239985348932,500.1846427841772,170.1527518438138,156.85398370240313,47549400.0,15509500.0,141670100.0,193000.0
2025-09-05,238.80784606933594,490.9605407714844,166.61141967773438,158.02294921875,240.43185187342493,507.79205789513924,168.61649709218636,158.75605594870385,237.61226559630578,488.35199810583333,163.66863936987482,156.943114463043,239.1167027112504,504.9157294675595,167.61894341349083,158.4786674814862,54870400.0,31994800.0,224441400.0,294300.0
2025-09-08,237.00450134277344,494.13446044921875,167.8982391357422,157.9139862060547,239.2661357937392,497.10997900607424,170.54176523233733,158.34988672125783,235.4701607098454,490.99031585598385,166.94059623139324,157.61679505163335,238.41927329094256,494.0451682561979,167.14010390134433,157.7852084113184,48999500.0,16771000.0,163769100.0,141900.0
2025-09-09,233.4875030517578,494.34271240234375,170.3422393798828,158.89476013183594,237.90119155812317,498.15137232357364,170.56170237945196,158.97401614408057,232.5011411802574,493.63851485593227,166.33208505275803,157.76538841129263,236.12774389612645,497.33805669614713,168.67632677148754,158.18147113817292,66313900.0,14410500.0,157548400.0,172000.0
2025-09-10,225.955322265625,496.2867126464844,176.89620971679688,159.45945739746094,231.56460664903227,499.1233892811019,178.851406558282,159.68730899032468,225.118417424808,492.66650462093776,175.04075911822534,159.04335954400327,231.33545739080094,498.8754294126598,176.20789518840485,159.63777209190934,83440800.0,21611800.0,226852000.0,194500.0
